date,location,param,value,units,bdl,ortho_dose,pipe_material,detection_limit
2017-10-24,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-10-24,LP3,Iron,0.007,mg/L,FALSE,2.0-0.75,NA,0.005
2017-10-24,LP3,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-10-24,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-10-24,LP31,Iron,0.006,mg/L,FALSE,2.0-0.75,Pb-Cu,0.005
2017-10-24,LP31,Lead,0.0188,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2017-10-24,LP31,Lead Dissolved,0.0178,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2017-10-24,LP32,Iron,0.007,mg/L,FALSE,2.0-0.75,Pb #1,0.005
2017-10-24,LP32,Lead,0.1571,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2017-10-24,LP32,Lead Dissolved,0.1504,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2017-10-24,LP33,Iron,0.007,mg/L,FALSE,2.0-0.75,Pb #2,0.005
2017-10-24,LP33,Lead,0.1389,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2017-10-24,LP33,Lead Dissolved,0.1293,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2017-10-24,LP34,Iron,0.006,mg/L,FALSE,2.0-0.75,Cu,0.005
2017-10-24,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2017-10-24,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2017-10-24,LP35,Iron,0.006,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,0.005
2017-10-24,LP35,Lead,2e-4,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,2e-4
2017-10-24,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2017-10-24,LP3A,Iron,0.096,mg/L,FALSE,2.0-0.75,NA,0.005
2017-10-24,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-10-24,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-07,LP1,Iron,0.007,mg/L,FALSE,0-0.5,NA,0.005
2017-11-07,LP1,Lead,2e-4,mg/L,FALSE,0-0.5,NA,2e-4
2017-11-07,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-07,LP11,Iron,0.007,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2017-11-07,LP11,Lead,0.0094,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2017-11-07,LP11,Lead Dissolved,0.0088,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2017-11-07,LP12,Iron,0.007,mg/L,FALSE,0-0.5,Pb #1,0.005
2017-11-07,LP12,Lead,0.1207,mg/L,FALSE,0-0.5,Pb #1,2e-4
2017-11-07,LP12,Lead Dissolved,0.1142,mg/L,FALSE,0-0.5,Pb #1,2e-4
2017-11-07,LP13,Iron,0.007,mg/L,FALSE,0-0.5,Pb #2,0.005
2017-11-07,LP13,Lead,0.1402,mg/L,FALSE,0-0.5,Pb #2,2e-4
2017-11-07,LP13,Lead Dissolved,0.1325,mg/L,FALSE,0-0.5,Pb #2,2e-4
2017-11-07,LP14,Iron,0.006,mg/L,FALSE,0-0.5,Cu,0.005
2017-11-07,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2017-11-07,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2017-11-07,LP15,Iron,0.007,mg/L,FALSE,0-0.5,Cu/Pb-Sn,0.005
2017-11-07,LP15,Lead,5e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2017-11-07,LP15,Lead Dissolved,4e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2017-11-07,LP1A,Iron,0.016,mg/L,FALSE,0-0.5,NA,0.005
2017-11-07,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-07,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-07,LP2,Iron,0.007,mg/L,FALSE,1.0,NA,0.005
2017-11-07,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-07,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-07,LP21,Iron,0.007,mg/L,FALSE,1.0,Pb-Cu,0.005
2017-11-07,LP21,Lead,0.0062,mg/L,FALSE,1.0,Pb-Cu,2e-4
2017-11-07,LP21,Lead Dissolved,0.0057,mg/L,FALSE,1.0,Pb-Cu,2e-4
2017-11-07,LP22,Iron,0.009,mg/L,FALSE,1.0,Pb #1,0.005
2017-11-07,LP22,Lead,0.134,mg/L,FALSE,1.0,Pb #1,2e-4
2017-11-07,LP22,Lead Dissolved,0.1278,mg/L,FALSE,1.0,Pb #1,2e-4
2017-11-07,LP23,Iron,0.007,mg/L,FALSE,1.0,Pb #2,0.005
2017-11-07,LP23,Lead,0.1417,mg/L,FALSE,1.0,Pb #2,2e-4
2017-11-07,LP23,Lead Dissolved,0.1344,mg/L,FALSE,1.0,Pb #2,2e-4
2017-11-07,LP24,Iron,0.007,mg/L,FALSE,1.0,Cu,0.005
2017-11-07,LP24,Lead,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2017-11-07,LP24,Lead Dissolved,3e-4,mg/L,FALSE,1.0,Cu,2e-4
2017-11-07,LP25,Iron,0.007,mg/L,FALSE,1.0,Cu/Pb-Sn,0.005
2017-11-07,LP25,Lead,3e-4,mg/L,FALSE,1.0,Cu/Pb-Sn,2e-4
2017-11-07,LP25,Lead Dissolved,2e-4,mg/L,FALSE,1.0,Cu/Pb-Sn,2e-4
2017-11-07,LP2A,Iron,0.011,mg/L,FALSE,1.0,NA,0.005
2017-11-07,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-07,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-07,LP3,Iron,0.007,mg/L,FALSE,2.0-0.75,NA,0.005
2017-11-07,LP3,Lead,3e-4,mg/L,FALSE,2.0-0.75,NA,2e-4
2017-11-07,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-07,LP31,Iron,0.007,mg/L,FALSE,2.0-0.75,Pb-Cu,0.005
2017-11-07,LP31,Lead,0.012,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2017-11-07,LP31,Lead Dissolved,0.0114,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2017-11-07,LP32,Iron,0.007,mg/L,FALSE,2.0-0.75,Pb #1,0.005
2017-11-07,LP32,Lead,0.1477,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2017-11-07,LP32,Lead Dissolved,0.1432,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2017-11-07,LP33,Iron,0.007,mg/L,FALSE,2.0-0.75,Pb #2,0.005
2017-11-07,LP33,Lead,0.1385,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2017-11-07,LP33,Lead Dissolved,0.1323,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2017-11-07,LP34,Iron,0.007,mg/L,FALSE,2.0-0.75,Cu,0.005
2017-11-07,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2017-11-07,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2017-11-07,LP35,Iron,0.009,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,0.005
2017-11-07,LP35,Lead,4e-4,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,2e-4
2017-11-07,LP35,Lead Dissolved,3e-4,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,2e-4
2017-11-07,LP3A,Iron,0.08,mg/L,FALSE,2.0-0.75,NA,0.005
2017-11-07,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-07,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-14,LP1,Iron,0.008,mg/L,FALSE,0-0.5,NA,0.005
2017-11-14,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-14,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-14,LP11,Iron,0.008,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2017-11-14,LP11,Lead,0.0036,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2017-11-14,LP11,Lead Dissolved,0.0032,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2017-11-14,LP12,Iron,0.007,mg/L,FALSE,0-0.5,Pb #1,0.005
2017-11-14,LP12,Lead,0.1009,mg/L,FALSE,0-0.5,Pb #1,2e-4
2017-11-14,LP12,Lead Dissolved,0.0942,mg/L,FALSE,0-0.5,Pb #1,2e-4
2017-11-14,LP13,Iron,0.007,mg/L,FALSE,0-0.5,Pb #2,0.005
2017-11-14,LP13,Lead,0.1175,mg/L,FALSE,0-0.5,Pb #2,2e-4
2017-11-14,LP13,Lead Dissolved,0.109,mg/L,FALSE,0-0.5,Pb #2,2e-4
2017-11-14,LP14,Iron,0.007,mg/L,FALSE,0-0.5,Cu,0.005
2017-11-14,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2017-11-14,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2017-11-14,LP15,Iron,0.007,mg/L,FALSE,0-0.5,Cu/Pb-Sn,0.005
2017-11-14,LP15,Lead,4e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2017-11-14,LP15,Lead Dissolved,3e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2017-11-14,LP1A,Iron,0.015,mg/L,FALSE,0-0.5,NA,0.005
2017-11-14,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-14,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-14,LP2,Iron,0.008,mg/L,FALSE,1.0,NA,0.005
2017-11-14,LP2,Lead,2e-4,mg/L,FALSE,1.0,NA,2e-4
2017-11-14,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-14,LP21,Iron,0.008,mg/L,FALSE,1.0,Pb-Cu,0.005
2017-11-14,LP21,Lead,0.0081,mg/L,FALSE,1.0,Pb-Cu,2e-4
2017-11-14,LP21,Lead Dissolved,0.0072,mg/L,FALSE,1.0,Pb-Cu,2e-4
2017-11-14,LP22,Iron,0.007,mg/L,FALSE,1.0,Pb #1,0.005
2017-11-14,LP22,Lead,0.1153,mg/L,FALSE,1.0,Pb #1,2e-4
2017-11-14,LP22,Lead Dissolved,0.1086,mg/L,FALSE,1.0,Pb #1,2e-4
2017-11-14,LP23,Iron,0.007,mg/L,FALSE,1.0,Pb #2,0.005
2017-11-14,LP23,Lead,0.1211,mg/L,FALSE,1.0,Pb #2,2e-4
2017-11-14,LP23,Lead Dissolved,0.1134,mg/L,FALSE,1.0,Pb #2,2e-4
2017-11-14,LP24,Iron,0.007,mg/L,FALSE,1.0,Cu,0.005
2017-11-14,LP24,Lead,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2017-11-14,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2017-11-14,LP25,Iron,0.008,mg/L,FALSE,1.0,Cu/Pb-Sn,0.005
2017-11-14,LP25,Lead,2e-4,mg/L,FALSE,1.0,Cu/Pb-Sn,2e-4
2017-11-14,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2017-11-14,LP2A,Iron,0.012,mg/L,FALSE,1.0,NA,0.005
2017-11-14,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-14,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-14,LP3,Iron,0.008,mg/L,FALSE,2.0-0.75,NA,0.005
2017-11-14,LP3,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-14,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-14,LP31,Iron,0.007,mg/L,FALSE,2.0-0.75,Pb-Cu,0.005
2017-11-14,LP31,Lead,0.006,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2017-11-14,LP31,Lead Dissolved,0.0055,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2017-11-14,LP32,Iron,0.007,mg/L,FALSE,2.0-0.75,Pb #1,0.005
2017-11-14,LP32,Lead,0.1331,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2017-11-14,LP32,Lead Dissolved,0.1259,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2017-11-14,LP33,Iron,0.008,mg/L,FALSE,2.0-0.75,Pb #2,0.005
2017-11-14,LP33,Lead,0.1201,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2017-11-14,LP33,Lead Dissolved,0.1108,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2017-11-14,LP34,Iron,0.007,mg/L,FALSE,2.0-0.75,Cu,0.005
2017-11-14,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2017-11-14,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2017-11-14,LP35,Iron,0.007,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,0.005
2017-11-14,LP35,Lead,2e-4,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,2e-4
2017-11-14,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2017-11-14,LP3A,Iron,0.077,mg/L,FALSE,2.0-0.75,NA,0.005
2017-11-14,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-14,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-21,LP1,Iron,0.007,mg/L,FALSE,0-0.5,NA,0.005
2017-11-21,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-21,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-21,LP11,Iron,0.006,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2017-11-21,LP11,Lead,0.0025,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2017-11-21,LP11,Lead Dissolved,0.0022,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2017-11-21,LP12,Iron,0.006,mg/L,FALSE,0-0.5,Pb #1,0.005
2017-11-21,LP12,Lead,0.093,mg/L,FALSE,0-0.5,Pb #1,2e-4
2017-11-21,LP12,Lead Dissolved,0.0875,mg/L,FALSE,0-0.5,Pb #1,2e-4
2017-11-21,LP13,Iron,0.006,mg/L,FALSE,0-0.5,Pb #2,0.005
2017-11-21,LP13,Lead,0.106,mg/L,FALSE,0-0.5,Pb #2,2e-4
2017-11-21,LP13,Lead Dissolved,0.1,mg/L,FALSE,0-0.5,Pb #2,2e-4
2017-11-21,LP14,Iron,0.006,mg/L,FALSE,0-0.5,Cu,0.005
2017-11-21,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2017-11-21,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2017-11-21,LP15,Iron,0.006,mg/L,FALSE,0-0.5,Cu/Pb-Sn,0.005
2017-11-21,LP15,Lead,4e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2017-11-21,LP15,Lead Dissolved,3e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2017-11-21,LP1A,Iron,0.013,mg/L,FALSE,0-0.5,NA,0.005
2017-11-21,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-21,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-21,LP2,Iron,0.007,mg/L,FALSE,1.0,NA,0.005
2017-11-21,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-21,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-21,LP21,Iron,0.006,mg/L,FALSE,1.0,Pb-Cu,0.005
2017-11-21,LP21,Lead,0.0033,mg/L,FALSE,1.0,Pb-Cu,2e-4
2017-11-21,LP21,Lead Dissolved,0.0031,mg/L,FALSE,1.0,Pb-Cu,2e-4
2017-11-21,LP22,Iron,0.006,mg/L,FALSE,1.0,Pb #1,0.005
2017-11-21,LP22,Lead,0.1098,mg/L,FALSE,1.0,Pb #1,2e-4
2017-11-21,LP22,Lead Dissolved,0.1046,mg/L,FALSE,1.0,Pb #1,2e-4
2017-11-21,LP23,Iron,0.006,mg/L,FALSE,1.0,Pb #2,0.005
2017-11-21,LP23,Lead,0.1165,mg/L,FALSE,1.0,Pb #2,2e-4
2017-11-21,LP23,Lead Dissolved,0.1119,mg/L,FALSE,1.0,Pb #2,2e-4
2017-11-21,LP24,Iron,0.006,mg/L,FALSE,1.0,Cu,0.005
2017-11-21,LP24,Lead,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2017-11-21,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2017-11-21,LP25,Iron,0.006,mg/L,FALSE,1.0,Cu/Pb-Sn,0.005
2017-11-21,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2017-11-21,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2017-11-21,LP2A,Iron,0.013,mg/L,FALSE,1.0,NA,0.005
2017-11-21,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-21,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-21,LP3,Iron,0.007,mg/L,FALSE,2.0-0.75,NA,0.005
2017-11-21,LP3,Lead,2e-4,mg/L,FALSE,2.0-0.75,NA,2e-4
2017-11-21,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-21,LP31,Iron,0.006,mg/L,FALSE,2.0-0.75,Pb-Cu,0.005
2017-11-21,LP31,Lead,0.0044,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2017-11-21,LP31,Lead Dissolved,0.0041,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2017-11-21,LP32,Iron,0.006,mg/L,FALSE,2.0-0.75,Pb #1,0.005
2017-11-21,LP32,Lead,0.1285,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2017-11-21,LP32,Lead Dissolved,0.1216,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2017-11-21,LP33,Iron,0.006,mg/L,FALSE,2.0-0.75,Pb #2,0.005
2017-11-21,LP33,Lead,0.1142,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2017-11-21,LP33,Lead Dissolved,0.1083,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2017-11-21,LP34,Iron,0.006,mg/L,FALSE,2.0-0.75,Cu,0.005
2017-11-21,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2017-11-21,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2017-11-21,LP35,Iron,0.006,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,0.005
2017-11-21,LP35,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2017-11-21,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2017-11-21,LP3A,Iron,0.064,mg/L,FALSE,2.0-0.75,NA,0.005
2017-11-21,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-21,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-28,LP1,Iron,0.009,mg/L,FALSE,0-0.5,NA,0.005
2017-11-28,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-28,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-28,LP12,Iron,0.009,mg/L,FALSE,0-0.5,Pb #1,0.005
2017-11-28,LP12,Lead,0.088,mg/L,FALSE,0-0.5,Pb #1,2e-4
2017-11-28,LP12,Lead Dissolved,0.083,mg/L,FALSE,0-0.5,Pb #1,2e-4
2017-11-28,LP13,Iron,0.007,mg/L,FALSE,0-0.5,Pb #2,0.005
2017-11-28,LP13,Lead,0.1047,mg/L,FALSE,0-0.5,Pb #2,2e-4
2017-11-28,LP13,Lead Dissolved,0.0992,mg/L,FALSE,0-0.5,Pb #2,2e-4
2017-11-28,LP14,Iron,0.008,mg/L,FALSE,0-0.5,Cu,0.005
2017-11-28,LP14,Lead,0.0165,mg/L,FALSE,0-0.5,Cu,2e-4
2017-11-28,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2017-11-28,LP15,Iron,0.008,mg/L,FALSE,0-0.5,Cu/Pb-Sn,0.005
2017-11-28,LP15,Lead,3e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2017-11-28,LP15,Lead Dissolved,2e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2017-11-28,LP1A,Iron,0.018,mg/L,FALSE,0-0.5,NA,0.005
2017-11-28,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-28,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-11-28,LP2,Iron,0.009,mg/L,FALSE,1.0,NA,0.005
2017-11-28,LP2,Lead,2e-4,mg/L,FALSE,1.0,NA,2e-4
2017-11-28,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-28,LP21,Iron,0.007,mg/L,FALSE,1.0,Pb-Cu,0.005
2017-11-28,LP21,Lead,0.0059,mg/L,FALSE,1.0,Pb-Cu,2e-4
2017-11-28,LP21,Lead Dissolved,0.0054,mg/L,FALSE,1.0,Pb-Cu,2e-4
2017-11-28,LP22,Iron,0.008,mg/L,FALSE,1.0,Pb #1,0.005
2017-11-28,LP22,Lead,0.1081,mg/L,FALSE,1.0,Pb #1,2e-4
2017-11-28,LP22,Lead Dissolved,0.1029,mg/L,FALSE,1.0,Pb #1,2e-4
2017-11-28,LP23,Iron,0.008,mg/L,FALSE,1.0,Pb #2,0.005
2017-11-28,LP23,Lead,0.1149,mg/L,FALSE,1.0,Pb #2,2e-4
2017-11-28,LP23,Lead Dissolved,0.1103,mg/L,FALSE,1.0,Pb #2,2e-4
2017-11-28,LP24,Iron,0.007,mg/L,FALSE,1.0,Cu,0.005
2017-11-28,LP24,Lead,3e-4,mg/L,FALSE,1.0,Cu,2e-4
2017-11-28,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2017-11-28,LP25,Iron,0.008,mg/L,FALSE,1.0,Cu/Pb-Sn,0.005
2017-11-28,LP25,Lead,2e-4,mg/L,FALSE,1.0,Cu/Pb-Sn,2e-4
2017-11-28,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2017-11-28,LP2A,Iron,0.015,mg/L,FALSE,1.0,NA,0.005
2017-11-28,LP2A,Lead,5e-4,mg/L,FALSE,1.0,NA,2e-4
2017-11-28,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2017-11-28,LP3,Iron,0.009,mg/L,FALSE,2.0-0.75,NA,0.005
2017-11-28,LP3,Lead,4e-4,mg/L,FALSE,2.0-0.75,NA,2e-4
2017-11-28,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-11-28,LP31,Iron,0.007,mg/L,FALSE,2.0-0.75,Pb-Cu,0.005
2017-11-28,LP31,Lead,0.0173,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2017-11-28,LP31,Lead Dissolved,0.0162,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2017-11-28,LP32,Iron,0.008,mg/L,FALSE,2.0-0.75,Pb #1,0.005
2017-11-28,LP32,Lead,0.1365,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2017-11-28,LP32,Lead Dissolved,0.1232,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2017-11-28,LP33,Iron,0.008,mg/L,FALSE,2.0-0.75,Pb #2,0.005
2017-11-28,LP33,Lead,0.1379,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2017-11-28,LP33,Lead Dissolved,0.1146,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2017-11-28,LP34,Iron,0.008,mg/L,FALSE,2.0-0.75,Cu,0.005
2017-11-28,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2017-11-28,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2017-11-28,LP35,Iron,0.008,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,0.005
2017-11-28,LP35,Lead,2e-4,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,2e-4
2017-11-28,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2017-11-28,LP3A,Iron,0.06,mg/L,FALSE,2.0-0.75,NA,0.005
2017-11-28,LP3A,Lead,3e-4,mg/L,FALSE,2.0-0.75,NA,2e-4
2017-11-28,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2017-12-05,LP1,Iron,0.005,mg/L,FALSE,0-0.5,NA,0.005
2017-12-05,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-12-05,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2017-12-05,LP11,Iron,0.005,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2017-12-05,LP11,Lead,0.0103,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2017-12-05,LP11,Lead Dissolved,0.0088,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2017-12-05,LP12,Iron,0.005,mg/L,FALSE,0-0.5,Pb #1,0.005
2017-12-05,LP12,Lead,0.0929,mg/L,FALSE,0-0.5,Pb #1,2e-4
2017-12-05,LP12,Lead Dissolved,0.0885,mg/L,FALSE,0-0.5,Pb #1,2e-4
2017-12-05,LP13,Iron,0.005,mg/L,FALSE,0-0.5,Pb #2,0.005
2017-12-05,LP13,Lead,0.1182,mg/L,FALSE,0-0.5,Pb #2,2e-4
2017-12-05,LP13,Lead Dissolved,0.1133,mg/L,FALSE,0-0.5,Pb #2,2e-4
2017-12-05,LP14,Iron,0.005,mg/L,FALSE,0-0.5,Cu,0.005
2017-12-05,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2017-12-05,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2017-12-05,LP15,Iron,0.005,mg/L,FALSE,0-0.5,Cu/Pb-Sn,0.005
2017-12-05,LP15,Lead,0.0011,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2017-12-05,LP15,Lead Dissolved,5e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
